Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6609.80119656787,6536.59948338308,6458.32117502446,6518.45556588719,6799.16603256747,6997.41671457478,7284.10053840676,7589.79512008476,7789.84445398257,7519.31125343201,7913.95492804608,8184.33972606365,8315.26653499428,8457.50619153367,8473.88677256195,8404.37747196218,8260.3745502491,8315.64171218597,8349.28798690798,8303.9522722113,7684.38521376063,8192.97514505256,8477.18379868743,8612.78979317984,8746.2934214582
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,504556065,511809816,518881965,525787222,532556401,539188798,545805913,552399650,558968822,565454932,571822092,578171855,584524334,590809938,597023419,603091701,609017063,614776664,620274430,625467307,630051021,633862610,637837815,642397939,647003746
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,638.39449831344,653.902811861857,672.408116961001,689.669092895827,717.390630227449,752.258316981262,784.786114587078,822.42722071663,855.395791284952,870.835035166982,904.747247036902,913.190170022172,921.298988545368,951.753124130944,979.192124616685,982.894810600519,995.154750826763,1015.62255142587,1038.13136576604,1063.5016284707,1037.48119670683,1042.66310509177,1067.73895636262,1075.21265110133,1091.33824852468
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,673630102,689878805,707266809,725111768,742717957,760741611,779230030,797516000,816268129,835687108,855348118,875685078,896684951,918269633,940284138,962508256,985414939,1008993468,1033110314,1058013514,1083636132,1109175268,1134585604,1160824674,1187777591
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2169.24580163668,2214.39575681474,2286.40894364045,2387.09560676557,2533.63490609155,2681.80911389239,2861.63623205145,3071.96637646344,3209.89152688519,3292.95225009223,3513.14255185016,3685.31687703342,3833.91840392667,3994.67974612361,4145.78134336883,4284.85686298442,4431.18235187323,4608.67872042193,4779.40840873637,4919.20859980592,4809.84896387149,5112.9703250261,5268.23590331493,5470.5324742774,5652.87507726956
Low & middle income,LMY,"Population, total",SP.POP.TOTL,4814250279,4888551481,4961926647,5034824498,5108183576,5181562375,5255157355,5328158709,5402245137,5477389130,5553257507,5630227189,5709148191,5787391504,5865202078,5941222744,6017111688,6093971714,6169658713,6243562839,6313913801,6378323939,6437946207,6498875200,6563501708
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,682.327706786891,691.414097939392,707.053589279456,725.474421276256,745.570250035604,768.323976866058,785.049519848458,805.246330809582,821.632312533321,824.836701745066,853.991903353526,829.429080797719,771.968149923314,772.184540301735,775.290079464044,740.889503942237,725.544504224031,719.4917896822,719.528260376391,720.16386550217,691.991878569926,682.068551545596,686.608999787945,666.803267849144,663.92559694882
Low income,LIC,"Population, total",SP.POP.TOTL,322668237,331269527,341035328,351244442,361305645,371788197,383041001,394448347,405862712,417577386,429515596,441658754,453652889,465087882,476470767,488308267,501149314,514890519,529522043,544980983,560643073,576076618,591481496,607774703,624608098
Lower middle income,LMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1026.7038061104,1050.05243424138,1076.73044918168,1119.67756368748,1177.31848324728,1233.84653222683,1296.74423468298,1361.57389659824,1399.51493678141,1457.71947779502,1531.26610674398,1577.16915781801,1631.61006000183,1696.68881831092,1771.90910691003,1848.28029294397,1924.41858580699,1999.67367968704,2078.47285786989,2133.36043908301,2021.05503375347,2125.14051338163,2230.23361306221,2335.33048087966,2425.46811159982
Lower middle income,LMC,"Population, total",SP.POP.TOTL,2126559759,2169474338,2211549617,2253206148,2295275996,2336911352,2378783316,2421545203,2464036877,2506795582,2550264612,2593815085,2637101332,2679816109,2723061855,2765011526,2806590212,2847931114,2888561818,2928617292,2968398856,3006243027,3043358377,3082002881,3120980912
"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4004.84887081865,3989.70458625268,3980.86113304131,4072.49109670511,4292.69394546798,4413.06728927417,4564.98448996785,4689.93167710735,4780.09426990896,4720.39884992496,4846.87350895943,4921.0673637503,5018.45851427188,5030.48983466441,5086.55092778754,5125.68064083245,5259.35921867209,5279.9701627926,5321.7434512062,5316.51746627674,5033.14208530647,5209.67271136343,5440.81530487828,5455.97429791083,5466.08902649321
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Population, total",SP.POP.TOTL,494850317,506478256,518193093,530338988,543086512,556210211,569898499,583743828,597799097,612128501,624828664,639053870,653273442,667464006,680716578,694232973,707023525,718887744,730362334,742714463,756405281,767578451,782349366,797801454,813146136
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2321.52904553104,2335.69507943702,2358.79891547333,2372.1522342386,2497.58482977173,2562.3377597191,2639.88906827009,2733.1384102406,2767.19555091699,2783.30273792282,2855.29913107747,2785.48050527274,2827.37154127985,2804.95389859493,2819.68602311378,2802.63134980954,2910.61808296495,2959.5986439925,2968.95602708448,2957.01658493792,2829.04712608404,2901.63413648526,2976.35590636317,3008.48699915159,3023.05283337065
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Population, total",SP.POP.TOTL,462980522,473223662,483540516,494288606,505618583,517240777,529158464,540838105,552681993,565038251,577396038,589646039,601566988,613151287,624564062,635352686,645837915,656767614,668447432,680490997,692532027,704458802,716508657,729077445,741690916
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2320.80541483788,2336.86270839232,2362.1474741275,2374.28256433042,2498.0483965743,2561.89007487955,2640.5399369682,2734.2054667671,2767.73209152447,2782.93412660241,2854.82931988365,2783.21080824354,2824.63821117317,2801.57595101198,2816.94028870906,2799.45441811583,2906.72067314977,2956.16092955273,2965.86693458956,2954.09492790131,2828.39465134815,2900.57960405182,2975.47966425011,3009.34133947192,3029.88305321206
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Population, total",SP.POP.TOTL,460058369,470225878,480465143,491133637,502381957,513920381,525752130,537343609,549090016,561349152,573609877,585763053,597586990,609074579,620390664,631082594,641470827,652312809,663878345,675805691,687728758,699536053,711465045,723911670,736401764
Middle income,MIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2277.27178754853,2326.35581527473,2404.29239657687,2513.07600926272,2671.06832098,2831.05223711225,3026.12925447476,3254.29975423416,3404.98708871015,3497.74128828918,3737.17369206799,3929.35951257039,4098.86423214222,4276.8418859906,4444.30945842191,4602.5168269161,4768.02490169307,4967.67314800986,5160.5638050536,5320.7385938622,5211.08110372645,5552.64149986245,5731.4739020229,5965.65860396171,6177.02279223057
Middle income,MIC,"Population, total",SP.POP.TOTL,4491582042,4557281954,4620891319,4683580056,4746877931,4809774178,4872116354,4933710362,4996382425,5059811744,5123741911,5188568435,5255495302,5322303622,5388731311,5452914477,5515962374,5579081195,5640136670,5698581856,5753270728,5802247321,5846464711,5891100497,5938893610
North America,NAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47364.7456727428,47377.1442729396,47778.0017338011,48654.1313067876,50031.2642410122,51286.8105378707,52201.3765308573,52744.6503467595,52336.0990945176,50514.6640321862,51440.0804801458,51885.5691627919,52612.779441209,53314.6283485468,54229.3963287835,55285.5686917861,55797.5468748501,56770.6564066106,58052.7625499753,59158.7219278339,57470.4195194401,60824.7850729267,61993.4613265648,63053.7592640453,63990.5959352171
North America,NAC,"Population, total",SP.POP.TOTL,312909691,316051677,319046534,321812780,324806660,327822042,331013939,334183103,337404564,340465163,343447854,346242415,349116140,351870848,354755155,357583083,360527592,363217262,365666028,367908829,369670740,370404272,373018004,376954413,381464223
Not classified,INX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Not classified,INX,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OECD members,OED,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30592.0378269081,30794.724507181,31037.1528475102,31442.0228737181,32234.4407117914,32918.4900985192,33673.9718111843,34311.0693477502,34177.1150541466,32783.6280768116,33528.4100044688,33975.6013090401,34230.3149071274,34581.5357525872,35120.4008452828,35779.9123271942,36216.0475622534,36943.6721882405,37584.634230902,38062.9859938454,36444.6516392817,38552.7294071217,39550.448387956,40000.4208005086,40461.3496678975
OECD members,OED,"Population, total",SP.POP.TOTL,1202226474,1211109104,1220101353,1229012217,1237896576,1246656490,1255746646,1264728255,1274711058,1283973216,1292701737,1299644689,1307733583,1315427979,1323459714,1331675197,1340142055,1348127258,1356470975,1364146219,1369310195,1371785073,1378565677,1387897706,1396877448
Other small states,OSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8348.27646209373,8464.54110405474,8609.50564808359,8860.43714498688,9164.67108439275,9487.11347008899,9959.86385190429,10377.4487607855,10343.2053560068,9699.18302744397,9829.37376191878,10049.9562166758,10063.1293120612,10036.2011169509,10136.6802416118,10359.1182462574,10667.1122642121,11078.5034399888,11422.3381975176,11765.0274554195,10962.0788606767,11722.030338555,12081.4158837591,12349.4784075444,12597.7224556377
Other small states,OSS,"Population, total",SP.POP.TOTL,9788238,9961679,10136134,10269557,10371059,10479844,10601352,10730365,10862640,10989567,11112466,11226214,11346082,11466589,11591200,11722398,11851918,11989367,12135267,12281907,12417333,12541889,12699005,12822134,12931878
Pacific island small states,PSS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3176.39794860245,3163.33571644076,3186.14737789638,3207.73542916581,3296.44443252474,3338.28075619483,3378.98652339856,3346.74967940648,3378.06429573943,3326.82305751956,3408.1961416575,3492.05482608666,3481.4413131175,3547.56315600397,3626.36793557544,3722.7745565917,3811.55677547702,3909.88377121052,3965.69591895216,3969.06712487372,3525.38600970306,3390.86854398028,3635.62681471762,3839.58128039956,3921.37323131971
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2042274,2069097,2095273,2120592,2145505,2170029,2194265,2218230,2240739,2262456,2289399,2320899,2351924,2382931,2414338,2445989,2477794,2509999,2542009,2568656,2595522,2625493,2656049,2689224,2722467
Post-demographic dividend,PST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34226.7039362383,34578.9972958524,34929.6840503579,35459.8626169439,36405.756283014,37234.4196491304,38117.823061561,38864.7512997089,38770.2271281115,37270.4347171871,38170.9680272624,38689.210554622,38998.3256159869,39436.9871067886,40062.2985082838,40775.9479386213,41324.4948284306,42190.9858310755,42982.1948272898,43623.7992070046,41771.300719227,44164.1627392462,45364.5649508054,46034.0212973547,46567.2575677716
Post-demographic dividend,PST,"Population, total",SP.POP.TOTL,1021150563,1026105872,1031302538,1036498631,1041890752,1047140108,1052866351,1059147302,1065603711,1071118156,1076208648,1079468050,1084193277,1088424167,1093025476,1097890139,1102966925,1107161559,1111377470,1114898817,1117007476,1116582773,1117394729,1121315547,1128377826
Pre-demographic dividend,PRE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1079.42708690405,1094.9717763003,1126.60995934238,1087.09206577047,1182.63790184807,1216.92124399816,1256.10622810655,1296.53645780715,1340.27787088179,1363.83802147483,1412.49898242198,1431.26652210403,1449.44384186057,1490.0962045902,1522.21824259319,1524.98608713796,1518.36553624341,1501.00472393292,1498.97139237832,1505.95575412271,1406.48382617164,1402.70865652857,1431.65390893488,1429.95200849228,1440.28390969245
Pre-demographic dividend,PRE,"Population, total",SP.POP.TOTL,562428025,578587390,596114535,614269146,632445407,651320620,670229212,688722596,708796270,730293963,752046672,774567417,798002725,822138419,846420736,870587800,895239872,920568701,946317177,972302503,998624261,1024960313,1051201551,1078224044,1105951788
Small states,SST,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8220.23901042675,8322.09933023977,8496.59454518117,8796.42233141665,9105.86748386889,9451.28413237528,9969.96579894485,10327.7328570127,10342.7108313065,9794.86691738104,9921.82379714539,10072.3942172806,10183.7115546246,10192.7078437938,10324.6794019847,10446.850341907,10523.7082779478,10750.0323524971,10981.9220128952,11201.6035626777,10330.2244204664,10966.3507528896,11659.648300767,12136.5395036554,12776.0630940034
Small states,SST,"Population, total",SP.POP.TOTL,15786741,16017863,16250203,16441139,16597133,16699341,16868546,17047450,17228345,17398922,17575200,17748220,17926451,18107202,18292084,18482578,18671045,18865506,19084934,19293697,19472157,19646549,19852364,20031262,20193405
South Asia,SAS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,758.133172484319,778.357238713854,793.58779205405,838.605352931883,887.193101602536,940.169909002488,999.335555409877,1059.31634791841,1081.2982713599,1145.46231062146,1222.51823014544,1272.07513809819,1326.51107396561,1392.20217841536,1475.2167650201,1570.54142462917,1676.35409782334,1770.26291324586,1863.72112646654,1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956
South Asia,SAS,"Population, total",SP.POP.TOTL,1237185482,1260149056,1282584796,1304347790,1325950587,1346886384,1367187349,1386949456,1406047164,1425370200,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565,1662580579,1677384532
South Asia (IDA & IBRD),TSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,758.133172484319,778.357238713854,793.58779205405,838.605352931883,887.193101602536,940.169909002488,999.335555409877,1059.31634791841,1081.2982713599,1145.46231062146,1222.51823014544,1272.07513809819,1326.51107396561,1392.20217841536,1475.2167650201,1570.54142462917,1676.35409782334,1770.26291324586,1863.72112646654,1920.39706317474,1806.99045389559,1957.51785309013,2079.70096055151,2236.80860471582,2355.24832417956
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,1237185482,1260149056,1282584796,1304347790,1325950587,1346886384,1367187349,1386949456,1406047164,1425370200,1444967010,1464372623,1483553073,1501661991,1519839246,1537370078,1555111864,1572520427,1589164714,1605412986,1621073417,1634785356,1648009565,1662580579,1677384532
Sub-Saharan Africa,SSF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1197.83286103765,1215.36013800713,1258.74653507283,1275.72710309586,1324.51853793772,1366.27424482585,1409.85883394612,1456.1661697907,1490.09370157274,1495.15888390986,1542.53215408965,1567.63762624075,1576.31411158834,1612.24237571721,1643.26781016129,1646.44941139316,1623.17708645872,1620.53648783766,1622.24137160361,1621.5953888781,1529.24894566347,1545.45220046021,1568.7119148255,1572.0784357913,1589.32982537075
Sub-Saharan Africa,SSF,"Population, total",SP.POP.TOTL,681125107,699588585,718662153,738316131,758653144,779665113,801269368,823564883,846656872,870347292,894666657,919528126,944970310,971232906,997961037,1025251114,1052824144,1080941647,1109997000,1139315618,1169015451,1199011925,1229208573,1259889959,1291044964
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1300.93157211291,1319.48327204805,1368.58329835987,1389.4430156761,1441.30774878104,1485.37551435245,1531.52480384502,1580.27755740837,1615.34587802112,1618.80132357247,1667.51820351409,1691.66660971882,1698.5158646606,1734.35144843299,1764.52518975731,1763.27463036367,1732.90964850105,1725.248614336,1724.10846517385,1719.05269893256,1613.92902099825,1629.64361201344,1653.21688946605,1653.54090063039,1668.197792687
